TransactionID,TransactionDT,TransactionAmt,ProductCD,card4,card6,Device_Is_New,P_emaildomain
30702,2026-02-06 20:37:01.654379,3.85,H,amex,debit,0,anon.net
30703,2026-02-06 20:36:01.654381,53.52,R,amex,debit,0,yahoo.com
30704,2026-02-06 20:35:01.654384,11.97,R,amex,credit,0,yahoo.com
30705,2026-02-06 20:34:01.654386,80.11,W,amex,debit,0,gmail.com
30706,2026-02-06 20:33:01.654389,20.9,W,mastercard,credit,0,corporate.com
30707,2026-02-06 20:32:01.654391,16.43,R,visa,credit,0,anon.net
30708,2026-02-06 20:31:01.654394,54.5,H,amex,credit,0,yahoo.com
30709,2026-02-06 20:30:01.654396,89.92,H,amex,debit,0,yahoo.com
30710,2026-02-06 20:29:01.654399,57.0,H,visa,debit,0,anon.net
30711,2026-02-06 20:28:01.654401,27.68,C,visa,credit,0,anon.net
30712,2026-02-06 20:27:01.654404,264.25,C,visa,credit,1,anon.net
30713,2026-02-06 20:26:01.654406,26.85,H,amex,credit,0,yahoo.com
30714,2026-02-06 20:25:01.654409,99.8,W,mastercard,credit,0,gmail.com
30715,2026-02-06 20:24:01.654412,51.59,W,mastercard,debit,0,gmail.com
30716,2026-02-06 20:23:01.654414,39.23,H,visa,credit,0,anon.net
30717,2026-02-06 20:22:01.654416,275.02,C,visa,debit,0,anon.net
30718,2026-02-06 20:21:01.654419,26.23,C,visa,debit,0,anon.net
30719,2026-02-06 20:20:01.654421,168.09,W,visa,debit,0,gmail.com
30720,2026-02-06 20:19:01.654423,123.99,W,amex,debit,0,corporate.com
30721,2026-02-06 20:18:01.654426,69.81,H,visa,debit,0,corporate.com
30722,2026-02-06 20:17:01.654428,110.7,H,visa,credit,0,gmail.com
30723,2026-02-06 20:16:01.654430,7.28,W,mastercard,credit,0,gmail.com
30724,2026-02-06 20:15:01.654432,107.58,W,amex,credit,1,gmail.com
30725,2026-02-06 20:14:01.654435,50.18,H,mastercard,credit,0,yahoo.com
30726,2026-02-06 20:13:01.654437,29.32,H,amex,credit,0,corporate.com
30727,2026-02-06 20:12:01.654440,52.62,H,amex,debit,0,yahoo.com
30728,2026-02-06 20:11:01.654442,177.75,C,mastercard,debit,0,anon.net
30729,2026-02-06 20:10:01.654445,59.83,W,mastercard,credit,0,anon.net
30730,2026-02-06 20:09:01.654447,6.49,W,amex,credit,1,yahoo.com
30731,2026-02-06 20:08:01.654450,25.35,C,visa,credit,0,corporate.com
30732,2026-02-06 20:07:01.654453,89.88,C,mastercard,debit,0,anon.net
30733,2026-02-06 20:06:01.654455,166.64,R,mastercard,debit,0,gmail.com
30734,2026-02-06 20:05:01.654458,186.98,H,amex,credit,0,anon.net
30735,2026-02-06 20:04:01.654460,24.23,W,amex,credit,0,corporate.com
30736,2026-02-06 20:03:01.654462,87.59,H,amex,credit,0,corporate.com
30737,2026-02-06 20:02:01.654465,75.18,W,amex,debit,0,corporate.com
30738,2026-02-06 20:01:01.654467,33.2,R,visa,debit,0,yahoo.com
30739,2026-02-06 20:00:01.654470,0.61,C,mastercard,debit,1,yahoo.com
30740,2026-02-06 19:59:01.654472,107.91,W,amex,credit,0,corporate.com
30741,2026-02-06 19:58:01.654475,29.29,H,mastercard,debit,0,gmail.com
30742,2026-02-06 19:57:01.654477,41.6,W,visa,credit,0,anon.net
30743,2026-02-06 19:56:01.654480,83.27,W,amex,credit,0,corporate.com
30744,2026-02-06 19:55:01.654483,45.7,H,mastercard,credit,0,anon.net
30745,2026-02-06 19:54:01.654485,263.31,C,mastercard,debit,0,corporate.com
30746,2026-02-06 19:53:01.654488,206.16,W,amex,debit,0,gmail.com
30747,2026-02-06 19:52:01.654491,41.39,H,mastercard,debit,1,anon.net
30748,2026-02-06 19:51:01.654493,6.75,R,amex,credit,0,yahoo.com
30749,2026-02-06 19:50:01.654496,108.98,H,amex,debit,0,anon.net
30750,2026-02-06 19:49:01.654498,13.64,W,amex,debit,1,gmail.com
30751,2026-02-06 19:48:01.654501,64.43,W,visa,debit,0,anon.net
30752,2026-02-06 19:47:01.654503,39.5,C,visa,debit,0,gmail.com
30753,2026-02-06 19:46:01.654506,65.17,W,mastercard,debit,0,corporate.com
30754,2026-02-06 19:45:01.654509,66.5,R,amex,debit,0,yahoo.com
30755,2026-02-06 19:44:01.654511,5.85,H,visa,credit,1,yahoo.com
30756,2026-02-06 19:43:01.654514,42.21,C,amex,credit,1,yahoo.com
30757,2026-02-06 19:42:01.654517,50.12,H,amex,credit,0,corporate.com
30758,2026-02-06 19:41:01.654519,96.89,H,mastercard,debit,0,corporate.com
30759,2026-02-06 19:40:01.654522,94.43,W,visa,credit,0,gmail.com
30760,2026-02-06 19:39:01.654525,218.23,W,amex,debit,0,corporate.com
30761,2026-02-06 19:38:01.654536,136.42,W,visa,credit,0,gmail.com
30762,2026-02-06 19:37:01.654539,13.15,C,mastercard,credit,0,yahoo.com
30763,2026-02-06 19:36:01.654542,4.71,W,amex,debit,0,anon.net
30764,2026-02-06 19:35:01.654544,110.39,C,visa,credit,0,anon.net
30765,2026-02-06 19:34:01.654547,6.99,H,amex,debit,0,yahoo.com
30766,2026-02-06 19:33:01.654550,8.51,H,amex,credit,0,gmail.com
30767,2026-02-06 19:32:01.654552,9.88,W,mastercard,credit,0,gmail.com
30768,2026-02-06 19:31:01.654555,155.38,W,mastercard,debit,1,gmail.com
30769,2026-02-06 19:30:01.654557,12.97,W,amex,credit,0,gmail.com
30770,2026-02-06 19:29:01.654560,39.34,H,visa,debit,0,anon.net
30771,2026-02-06 19:28:01.654562,173.18,H,mastercard,credit,0,yahoo.com
30772,2026-02-06 19:27:01.654565,4.9,W,amex,credit,0,yahoo.com
30773,2026-02-06 19:26:01.654568,4.85,W,amex,debit,0,corporate.com
30774,2026-02-06 19:25:01.654570,10.27,C,visa,credit,0,gmail.com
30775,2026-02-06 19:24:01.654573,7.75,H,amex,debit,0,anon.net
30776,2026-02-06 19:23:01.654576,163.23,C,mastercard,credit,0,corporate.com
30777,2026-02-06 19:22:01.654578,34.06,H,mastercard,debit,0,gmail.com
30778,2026-02-06 19:21:01.654581,256.21,W,mastercard,credit,0,yahoo.com
30779,2026-02-06 19:20:01.654584,32.13,W,visa,debit,0,corporate.com
30780,2026-02-06 19:19:01.654586,99.05,W,mastercard,debit,0,corporate.com
30781,2026-02-06 19:18:01.654589,4.88,W,mastercard,debit,0,gmail.com
30782,2026-02-06 19:17:01.654592,166.76,R,amex,debit,0,anon.net
30783,2026-02-06 19:16:01.654594,39.09,W,amex,credit,0,gmail.com
30784,2026-02-06 19:15:01.654597,140.52,W,amex,debit,0,yahoo.com
30785,2026-02-06 19:14:01.654600,16.62,W,mastercard,debit,0,yahoo.com
30786,2026-02-06 19:13:01.654606,60.09,H,amex,credit,0,gmail.com
30787,2026-02-06 19:12:01.654609,262.23,C,mastercard,credit,0,corporate.com
30788,2026-02-06 19:11:01.654611,32.4,H,amex,credit,0,gmail.com
30789,2026-02-06 19:10:01.654614,61.29,W,mastercard,credit,0,anon.net
30790,2026-02-06 19:09:01.654617,21.61,W,mastercard,debit,0,corporate.com
30791,2026-02-06 19:08:01.654619,109.85,W,amex,credit,0,anon.net
30792,2026-02-06 19:07:01.654622,80.29,R,visa,debit,1,gmail.com
30793,2026-02-06 19:06:01.654625,34.41,H,visa,debit,0,yahoo.com
30794,2026-02-06 19:05:01.654627,178.49,W,amex,debit,1,anon.net
30795,2026-02-06 19:04:01.654630,127.97,C,mastercard,credit,0,corporate.com
30796,2026-02-06 19:03:01.654632,344.25,C,amex,debit,0,corporate.com
30797,2026-02-06 19:02:01.654635,23.27,H,mastercard,credit,0,yahoo.com
30798,2026-02-06 19:01:01.654638,30.41,W,visa,credit,0,gmail.com
30799,2026-02-06 19:00:01.654640,0.93,H,amex,debit,0,gmail.com
30800,2026-02-06 18:59:01.654643,1.18,H,amex,debit,0,anon.net
30801,2026-02-06 18:58:01.654646,173.4,W,mastercard,credit,0,yahoo.com
30802,2026-02-06 18:57:01.654648,152.87,H,visa,credit,0,gmail.com
30803,2026-02-06 18:56:01.654651,30.95,H,amex,debit,0,corporate.com
30804,2026-02-06 18:55:01.654654,165.38,H,mastercard,debit,0,anon.net
30805,2026-02-06 18:54:01.654656,86.08,R,visa,credit,0,gmail.com
30806,2026-02-06 18:53:01.654659,88.93,R,amex,debit,0,yahoo.com
30807,2026-02-06 18:52:01.654662,30.8,H,mastercard,credit,0,anon.net
30808,2026-02-06 18:51:01.654664,6.71,W,amex,credit,0,anon.net
30809,2026-02-06 18:50:01.654667,103.42,W,mastercard,debit,0,gmail.com
30810,2026-02-06 18:49:01.654669,261.64,C,visa,debit,0,yahoo.com
30811,2026-02-06 18:48:01.654672,129.55,W,mastercard,credit,0,gmail.com
30812,2026-02-06 18:47:01.654675,41.24,R,visa,debit,0,gmail.com
30813,2026-02-06 18:46:01.654678,100.23,W,amex,credit,0,yahoo.com
30814,2026-02-06 18:45:01.654680,259.18,H,visa,credit,0,gmail.com
30815,2026-02-06 18:44:01.654683,193.81,H,mastercard,credit,0,yahoo.com
30816,2026-02-06 18:43:01.654686,36.67,W,visa,debit,0,anon.net
30817,2026-02-06 18:42:01.654689,95.5,W,amex,debit,1,yahoo.com
30818,2026-02-06 18:41:01.654691,151.2,R,amex,credit,0,yahoo.com
30819,2026-02-06 18:40:01.654694,57.47,W,mastercard,credit,0,anon.net
30820,2026-02-06 18:39:01.654697,81.92,W,amex,debit,0,yahoo.com
30821,2026-02-06 18:38:01.654699,238.8,R,amex,debit,1,anon.net
30822,2026-02-06 18:37:01.654702,141.31,W,amex,credit,0,yahoo.com
30823,2026-02-06 18:36:01.654705,33.23,C,mastercard,debit,0,yahoo.com
30824,2026-02-06 18:35:01.654708,64.51,C,mastercard,credit,0,anon.net
30825,2026-02-06 18:34:01.654710,86.83,R,amex,credit,0,gmail.com
30826,2026-02-06 18:33:01.654713,384.15,W,visa,credit,0,gmail.com
30827,2026-02-06 18:32:01.654716,42.9,W,amex,credit,0,corporate.com
30828,2026-02-06 18:31:01.654718,146.4,R,mastercard,debit,0,gmail.com
30829,2026-02-06 18:30:01.654721,225.46,C,mastercard,credit,0,yahoo.com
30830,2026-02-06 18:29:01.654724,340.49,W,mastercard,debit,0,yahoo.com
30831,2026-02-06 18:28:01.654727,170.77,H,mastercard,debit,1,corporate.com
30832,2026-02-06 18:27:01.654729,183.39,H,amex,credit,1,corporate.com
30833,2026-02-06 18:26:01.654732,105.76,C,visa,credit,1,yahoo.com
30834,2026-02-06 18:25:01.654735,16.47,C,visa,debit,1,yahoo.com
30835,2026-02-06 18:24:01.654738,119.48,W,visa,debit,1,yahoo.com
30836,2026-02-06 18:23:01.654741,44.72,H,visa,debit,0,anon.net
30837,2026-02-06 18:22:01.654743,27.13,C,amex,credit,0,yahoo.com
30838,2026-02-06 18:21:01.654746,65.18,W,mastercard,debit,0,corporate.com
30839,2026-02-06 18:20:01.654749,10.44,C,amex,credit,0,anon.net
30840,2026-02-06 18:19:01.654752,47.81,W,mastercard,debit,0,gmail.com
30841,2026-02-06 18:18:01.654754,317.99,C,mastercard,credit,0,gmail.com
30842,2026-02-06 18:17:01.654757,84.18,H,amex,debit,0,yahoo.com
30843,2026-02-06 18:16:01.654760,240.31,W,visa,credit,0,corporate.com
30844,2026-02-06 18:15:01.654763,42.79,W,mastercard,debit,0,gmail.com
30845,2026-02-06 18:14:01.654765,25.23,W,visa,credit,1,corporate.com
30846,2026-02-06 18:13:01.654768,33.14,W,visa,debit,0,corporate.com
30847,2026-02-06 18:12:01.654792,3.51,C,mastercard,credit,0,corporate.com
30848,2026-02-06 18:11:01.654794,105.15,C,visa,debit,1,anon.net
30849,2026-02-06 18:10:01.654797,137.07,R,mastercard,credit,1,corporate.com
30850,2026-02-06 18:09:01.654799,112.55,H,visa,credit,1,yahoo.com
30851,2026-02-06 18:08:01.654802,74.78,H,amex,debit,0,anon.net
30852,2026-02-06 18:07:01.654804,121.98,H,amex,debit,1,yahoo.com
30853,2026-02-06 18:06:01.654807,62.64,W,mastercard,debit,0,anon.net
30854,2026-02-06 18:05:01.654810,68.22,W,visa,debit,0,anon.net
30855,2026-02-06 18:04:01.654812,3.17,C,mastercard,debit,0,anon.net
30856,2026-02-06 18:03:01.654815,27.56,H,visa,credit,0,gmail.com
30857,2026-02-06 18:02:01.654818,130.6,W,visa,debit,1,corporate.com
30858,2026-02-06 18:01:01.654821,16.31,H,amex,debit,0,gmail.com
30859,2026-02-06 18:00:01.654823,36.12,C,visa,debit,0,anon.net
30860,2026-02-06 17:59:01.654826,291.61,C,visa,debit,0,gmail.com
30861,2026-02-06 17:58:01.654829,69.74,W,amex,debit,0,anon.net
30862,2026-02-06 17:57:01.654832,7.65,H,mastercard,debit,1,corporate.com
30863,2026-02-06 17:56:01.654835,90.44,H,amex,credit,0,yahoo.com
30864,2026-02-06 17:55:01.654837,53.81,R,visa,debit,0,corporate.com
30865,2026-02-06 17:54:01.654840,145.94,W,mastercard,debit,0,yahoo.com
30866,2026-02-06 17:53:01.654843,44.67,W,amex,credit,0,yahoo.com
30867,2026-02-06 17:52:01.654845,60.95,H,amex,credit,0,gmail.com
30868,2026-02-06 17:51:01.654848,233.7,W,visa,credit,0,corporate.com
30869,2026-02-06 17:50:01.654851,91.18,C,visa,credit,0,corporate.com
30870,2026-02-06 17:49:01.654854,21.36,C,amex,credit,0,anon.net
30871,2026-02-06 17:48:01.654856,146.89,R,mastercard,credit,0,anon.net
30872,2026-02-06 17:47:01.654863,51.88,R,mastercard,debit,0,gmail.com
30873,2026-02-06 17:46:01.654866,183.45,W,visa,credit,1,corporate.com
30874,2026-02-06 17:45:01.654869,4.1,W,mastercard,debit,0,anon.net
30875,2026-02-06 17:44:01.654872,100.8,R,visa,debit,0,anon.net
30876,2026-02-06 17:43:01.654874,42.2,C,amex,debit,0,corporate.com
30877,2026-02-06 17:42:01.654877,121.12,H,amex,credit,0,anon.net
30878,2026-02-06 17:41:01.654880,3.73,C,amex,credit,0,gmail.com
30879,2026-02-06 17:40:01.654882,106.48,W,mastercard,debit,1,anon.net
30880,2026-02-06 17:39:01.654885,13.51,C,amex,credit,0,corporate.com
30881,2026-02-06 17:38:01.654888,63.94,C,amex,credit,0,yahoo.com
30882,2026-02-06 17:37:01.654890,187.85,H,amex,debit,0,corporate.com
30883,2026-02-06 17:36:01.654893,96.75,W,amex,debit,0,corporate.com
30884,2026-02-06 17:35:01.654896,250.24,H,visa,credit,0,gmail.com
30885,2026-02-06 17:34:01.654898,49.35,H,amex,credit,0,gmail.com
30886,2026-02-06 17:33:01.654901,113.55,W,visa,debit,0,gmail.com
30887,2026-02-06 17:32:01.654903,33.5,W,mastercard,credit,1,anon.net
30888,2026-02-06 17:31:01.654906,219.12,W,mastercard,credit,0,anon.net
30889,2026-02-06 17:30:01.654908,82.98,W,mastercard,debit,0,yahoo.com
30890,2026-02-06 17:29:01.654911,5.9,H,amex,debit,0,anon.net
30891,2026-02-06 17:28:01.654914,348.41,W,mastercard,debit,0,anon.net
30892,2026-02-06 17:27:01.654917,52.24,H,mastercard,credit,0,gmail.com
30893,2026-02-06 17:26:01.654919,56.16,H,amex,debit,1,yahoo.com
30894,2026-02-06 17:25:01.654922,9.4,W,visa,credit,0,yahoo.com
30895,2026-02-06 17:24:01.654925,146.87,W,amex,credit,0,anon.net
30896,2026-02-06 17:23:01.654927,307.74,W,amex,credit,0,gmail.com
30897,2026-02-06 17:22:01.654930,15.14,R,amex,credit,0,corporate.com
30898,2026-02-06 17:21:01.654933,54.33,H,mastercard,debit,0,corporate.com
30899,2026-02-06 17:20:01.654935,18.97,W,amex,credit,0,corporate.com
30900,2026-02-06 17:19:01.654938,108.48,W,visa,debit,0,gmail.com
30901,2026-02-06 17:18:01.654941,10.26,C,amex,debit,0,yahoo.com
30902,2026-02-06 17:17:01.654943,29.1,W,visa,credit,0,gmail.com
30903,2026-02-06 17:16:01.654946,55.56,W,visa,debit,0,gmail.com
30904,2026-02-06 17:15:01.654949,102.36,H,visa,credit,0,corporate.com
30905,2026-02-06 17:14:01.654952,1.0,W,amex,debit,0,gmail.com
30906,2026-02-06 17:13:01.654954,14.36,W,amex,debit,1,gmail.com
30907,2026-02-06 17:12:01.654957,134.19,C,visa,credit,0,anon.net
30908,2026-02-06 17:11:01.654960,74.96,W,visa,debit,0,yahoo.com
30909,2026-02-06 17:10:01.654962,24.14,W,amex,debit,0,yahoo.com
30910,2026-02-06 17:09:01.654965,279.5,H,amex,debit,0,anon.net
30911,2026-02-06 17:08:01.654968,40.49,C,amex,credit,0,yahoo.com
30912,2026-02-06 17:07:01.654970,538.66,W,visa,credit,0,anon.net
30913,2026-02-06 17:06:01.654973,6.23,C,amex,credit,0,anon.net
30914,2026-02-06 17:05:01.654976,77.63,W,visa,debit,0,yahoo.com
30915,2026-02-06 17:04:01.654978,19.43,C,amex,credit,0,anon.net
30916,2026-02-06 17:03:01.654981,2.24,W,mastercard,debit,1,yahoo.com
30917,2026-02-06 17:02:01.654984,11.21,R,mastercard,credit,0,anon.net
30918,2026-02-06 17:01:01.654986,26.7,H,mastercard,credit,1,anon.net
30919,2026-02-06 17:00:01.654989,53.21,H,mastercard,debit,0,corporate.com
30920,2026-02-06 16:59:01.654991,183.1,W,mastercard,credit,0,anon.net
30921,2026-02-06 16:58:01.654994,2.41,H,mastercard,debit,1,yahoo.com
30922,2026-02-06 16:57:01.654997,34.89,H,mastercard,debit,0,yahoo.com
30923,2026-02-06 16:56:01.654999,91.32,W,amex,debit,0,gmail.com
30924,2026-02-06 16:55:01.655002,86.17,C,mastercard,credit,0,anon.net
30925,2026-02-06 16:54:01.655004,25.91,C,visa,credit,0,gmail.com
30926,2026-02-06 16:53:01.655006,35.89,H,visa,credit,0,anon.net
30927,2026-02-06 16:52:01.655008,9.37,H,amex,credit,1,anon.net
30928,2026-02-06 16:51:01.655011,122.87,W,mastercard,credit,1,corporate.com
30929,2026-02-06 16:50:01.655013,98.7,W,mastercard,credit,1,gmail.com
30930,2026-02-06 16:49:01.655016,200.91,W,mastercard,debit,0,yahoo.com
30931,2026-02-06 16:48:01.655019,6.8,H,amex,credit,0,corporate.com
30932,2026-02-06 16:47:01.655021,250.09,C,mastercard,credit,0,corporate.com
30933,2026-02-06 16:46:01.655024,74.65,C,mastercard,debit,0,corporate.com
30934,2026-02-06 16:45:01.655026,225.89,C,mastercard,credit,0,corporate.com
30935,2026-02-06 16:44:01.655029,17.6,W,mastercard,debit,0,anon.net
30936,2026-02-06 16:43:01.655031,108.92,W,mastercard,credit,0,yahoo.com
30937,2026-02-06 16:42:01.655034,2.03,W,amex,credit,0,anon.net
30938,2026-02-06 16:41:01.655036,26.23,W,visa,debit,0,anon.net
30939,2026-02-06 16:40:01.655039,73.59,W,amex,debit,0,anon.net
30940,2026-02-06 16:39:01.655042,110.71,H,mastercard,credit,1,corporate.com
30941,2026-02-06 16:38:01.655044,9.56,R,mastercard,credit,1,anon.net
30942,2026-02-06 16:37:01.655047,3.02,H,amex,credit,0,gmail.com
30943,2026-02-06 16:36:01.655050,87.98,H,amex,credit,0,gmail.com
30944,2026-02-06 16:35:01.655052,0.27,W,amex,credit,0,corporate.com
30945,2026-02-06 16:34:01.655055,78.87,H,amex,debit,0,anon.net
30946,2026-02-06 16:33:01.655057,19.52,H,visa,debit,0,yahoo.com
30947,2026-02-06 16:32:01.655060,12.46,W,visa,debit,0,anon.net
30948,2026-02-06 16:31:01.655063,62.32,W,amex,credit,0,yahoo.com
30949,2026-02-06 16:30:01.655065,182.49,H,mastercard,credit,0,corporate.com
30950,2026-02-06 16:29:01.655068,150.45,C,visa,credit,0,anon.net
30951,2026-02-06 16:28:01.655070,117.7,W,mastercard,debit,0,anon.net
30952,2026-02-06 16:27:01.655073,156.34,C,visa,credit,0,yahoo.com
30953,2026-02-06 16:26:01.655076,156.59,W,amex,credit,0,anon.net
30954,2026-02-06 16:25:01.655078,6.1,W,mastercard,credit,0,gmail.com
30955,2026-02-06 16:24:01.655081,27.07,W,visa,credit,0,anon.net
30956,2026-02-06 16:23:01.655087,94.02,H,mastercard,credit,0,anon.net
30957,2026-02-06 16:22:01.655090,7.98,C,visa,credit,0,corporate.com
30958,2026-02-06 16:21:01.655093,119.94,W,amex,debit,0,yahoo.com
30959,2026-02-06 16:20:01.655095,15.98,C,mastercard,debit,0,yahoo.com
30960,2026-02-06 16:19:01.655098,60.05,C,mastercard,credit,0,anon.net
30961,2026-02-06 16:18:01.655100,72.9,H,amex,credit,0,gmail.com
30962,2026-02-06 16:17:01.655103,84.06,W,visa,credit,0,gmail.com
30963,2026-02-06 16:16:01.655105,121.17,W,amex,credit,0,corporate.com
30964,2026-02-06 16:15:01.655108,111.98,R,visa,credit,0,yahoo.com
30965,2026-02-06 16:14:01.655110,230.43,H,visa,debit,0,gmail.com
30966,2026-02-06 16:13:01.655113,195.84,W,visa,debit,0,yahoo.com
30967,2026-02-06 16:12:01.655116,76.93,W,amex,credit,0,yahoo.com
30968,2026-02-06 16:11:01.655118,32.92,W,amex,credit,0,corporate.com
30969,2026-02-06 16:10:01.655121,258.3,C,amex,credit,0,anon.net
30970,2026-02-06 16:09:01.655123,29.19,H,amex,debit,0,yahoo.com
30971,2026-02-06 16:08:01.655126,35.49,H,amex,debit,0,yahoo.com
30972,2026-02-06 16:07:01.655129,6.8,C,mastercard,credit,0,corporate.com
30973,2026-02-06 16:06:01.655133,138.12,H,amex,credit,0,gmail.com
30974,2026-02-06 16:05:01.655135,219.16,W,visa,credit,0,corporate.com
30975,2026-02-06 16:04:01.655138,12.89,W,amex,credit,0,yahoo.com
30976,2026-02-06 16:03:01.655140,189.84,C,visa,debit,0,corporate.com
30977,2026-02-06 16:02:01.655143,42.52,H,visa,credit,0,anon.net
30978,2026-02-06 16:01:01.655146,30.61,W,mastercard,credit,0,yahoo.com
30979,2026-02-06 16:00:01.655148,295.15,C,visa,credit,0,gmail.com
30980,2026-02-06 15:59:01.655151,13.7,W,amex,debit,0,corporate.com
30981,2026-02-06 15:58:01.655153,158.21,R,mastercard,credit,0,gmail.com
30982,2026-02-06 15:57:01.655156,57.94,H,amex,debit,0,gmail.com
30983,2026-02-06 15:56:01.655159,33.84,W,visa,debit,0,anon.net
30984,2026-02-06 15:55:01.655161,10.8,H,visa,credit,0,corporate.com
30985,2026-02-06 15:54:01.655164,0.04,W,visa,credit,0,gmail.com
30986,2026-02-06 15:53:01.655166,97.45,W,visa,debit,0,anon.net
30987,2026-02-06 15:52:01.655169,270.7,H,amex,debit,0,anon.net
30988,2026-02-06 15:51:01.655172,50.99,W,amex,debit,0,anon.net
30989,2026-02-06 15:50:01.655175,3.51,W,mastercard,debit,0,yahoo.com
30990,2026-02-06 15:49:01.655177,10.13,W,amex,credit,0,gmail.com
30991,2026-02-06 15:48:01.655180,99.29,W,amex,debit,0,gmail.com
30992,2026-02-06 15:47:01.655182,94.21,W,mastercard,debit,0,yahoo.com
30993,2026-02-06 15:46:01.655185,87.54,W,mastercard,credit,0,yahoo.com
30994,2026-02-06 15:45:01.655188,3.18,H,mastercard,credit,0,corporate.com
30995,2026-02-06 15:44:01.655190,97.64,R,visa,credit,0,anon.net
30996,2026-02-06 15:43:01.655193,92.8,C,visa,credit,0,yahoo.com
30997,2026-02-06 15:42:01.655195,78.49,W,visa,debit,1,corporate.com
30998,2026-02-06 15:41:01.655198,53.96,W,mastercard,credit,0,corporate.com
30999,2026-02-06 15:40:01.655201,64.42,C,mastercard,debit,0,yahoo.com
31000,2026-02-06 15:39:01.655204,57.33,W,visa,credit,0,anon.net
31001,2026-02-06 15:38:01.655206,18.44,W,visa,debit,0,anon.net
31002,2026-02-06 15:37:01.655209,221.81,R,visa,credit,0,anon.net
31003,2026-02-06 15:36:01.655212,22.21,R,mastercard,debit,0,anon.net
31004,2026-02-06 15:35:01.655214,102.26,H,visa,credit,0,gmail.com
31005,2026-02-06 15:34:01.655217,50.37,C,amex,debit,1,corporate.com
31006,2026-02-06 15:33:01.655219,13.96,H,mastercard,credit,1,corporate.com
31007,2026-02-06 15:32:01.655222,78.85,R,visa,credit,1,yahoo.com
31008,2026-02-06 15:31:01.655225,129.95,H,amex,credit,0,gmail.com
31009,2026-02-06 15:30:01.655227,80.83,H,amex,credit,0,corporate.com
31010,2026-02-06 15:29:01.655230,32.45,W,amex,debit,0,yahoo.com
31011,2026-02-06 15:28:01.655233,30.28,W,amex,credit,0,corporate.com
31012,2026-02-06 15:27:01.655235,88.1,H,mastercard,credit,0,anon.net
31013,2026-02-06 15:26:01.655238,37.93,H,mastercard,credit,0,yahoo.com
31014,2026-02-06 15:25:01.655241,18.5,R,visa,debit,0,gmail.com
31015,2026-02-06 15:24:01.655244,24.08,W,visa,credit,0,anon.net
31016,2026-02-06 15:23:01.655247,259.26,W,amex,credit,0,corporate.com
31017,2026-02-06 15:22:01.655249,295.19,H,visa,debit,0,corporate.com
31018,2026-02-06 15:21:01.655252,85.05,H,amex,debit,0,gmail.com
31019,2026-02-06 15:20:01.655255,22.99,W,amex,debit,0,gmail.com
31020,2026-02-06 15:19:01.655257,88.54,H,mastercard,credit,0,anon.net
31021,2026-02-06 15:18:01.655260,249.16,H,amex,credit,0,corporate.com
31022,2026-02-06 15:17:01.655263,247.74,W,visa,credit,0,yahoo.com
31023,2026-02-06 15:16:01.655265,30.44,W,mastercard,debit,0,corporate.com
31024,2026-02-06 15:15:01.655268,37.88,C,visa,credit,0,gmail.com
31025,2026-02-06 15:14:01.655271,208.39,H,mastercard,credit,0,corporate.com
31026,2026-02-06 15:13:01.655273,25.48,H,amex,debit,0,gmail.com
31027,2026-02-06 15:12:01.655276,276.5,R,amex,credit,0,gmail.com
31028,2026-02-06 15:11:01.655279,69.94,W,mastercard,debit,1,yahoo.com
31029,2026-02-06 15:10:01.655281,82.58,W,mastercard,credit,0,yahoo.com
31030,2026-02-06 15:09:01.655284,125.76,H,amex,credit,0,yahoo.com
31031,2026-02-06 15:08:01.655287,502.56,W,visa,credit,1,anon.net
31032,2026-02-06 15:07:01.655289,111.98,C,amex,debit,0,anon.net
31033,2026-02-06 15:06:01.655292,11.54,W,mastercard,debit,0,corporate.com
31034,2026-02-06 15:05:01.655295,10.12,W,mastercard,debit,0,anon.net
31035,2026-02-06 15:04:01.655297,119.38,H,amex,credit,0,anon.net
31036,2026-02-06 15:03:01.655300,122.36,H,visa,debit,0,gmail.com
31037,2026-02-06 15:02:01.655313,119.59,H,amex,debit,0,gmail.com
31038,2026-02-06 15:01:01.655315,131.37,W,mastercard,debit,0,corporate.com
31039,2026-02-06 15:00:01.655318,32.95,H,amex,debit,0,corporate.com
31040,2026-02-06 14:59:01.655321,3.44,H,visa,credit,0,anon.net
31041,2026-02-06 14:58:01.655327,22.98,C,amex,debit,0,yahoo.com
31042,2026-02-06 14:57:01.655330,148.81,W,visa,credit,0,yahoo.com
31043,2026-02-06 14:56:01.655332,133.15,R,visa,debit,0,yahoo.com
31044,2026-02-06 14:55:01.655335,67.63,W,amex,debit,0,corporate.com
31045,2026-02-06 14:54:01.655338,11.11,C,mastercard,debit,0,anon.net
31046,2026-02-06 14:53:01.655340,183.74,W,visa,credit,0,yahoo.com
31047,2026-02-06 14:52:01.655343,108.07,H,amex,debit,0,gmail.com
31048,2026-02-06 14:51:01.655346,215.46,W,visa,debit,0,corporate.com
31049,2026-02-06 14:50:01.655348,21.9,H,mastercard,credit,0,anon.net
31050,2026-02-06 14:49:01.655351,55.92,C,visa,credit,0,anon.net
31051,2026-02-06 14:48:01.655354,357.06,W,visa,credit,0,yahoo.com
31052,2026-02-06 14:47:01.655356,71.63,H,visa,credit,1,corporate.com
31053,2026-02-06 14:46:01.655359,89.03,C,amex,debit,0,corporate.com
